Transaction_ID,Transaction_Amount,Transaction_Type,Account_Age,Location_Mismatch,Device_Type,Previous_Fraud_History,Fraudulent_Transaction
1684,4112.58,Withdrawal,12,1,Mobile,0,0
1685,663.49,Withdrawal,17,0,Web,0,0
1686,4310.21,Purchase,14,0,Web,0,0
1687,4613.86,Transfer,10,0,ATM,0,0
1688,2435.82,Purchase,14,0,Web,0,0
1689,3031.66,Transfer,18,0,ATM,1,1
1690,3824.28,Transfer,9,0,ATM,0,0
1691,875.02,Purchase,17,0,Web,0,0
1692,2513.33,Withdrawal,6,1,Mobile,0,1
1693,1993.92,Transfer,8,0,ATM,1,1
1694,732.72,Withdrawal,13,1,Web,0,0
1695,1838.3,Purchase,18,1,Web,0,1
1696,341.79,Withdrawal,5,0,ATM,0,0
1697,130.03,Transfer,6,0,ATM,0,0
1698,676.7,Transfer,19,1,ATM,0,0
1699,4815.61,Transfer,4,1,ATM,0,1
1700,2748.1,Purchase,7,0,Mobile,0,0
1701,4829.14,Transfer,4,0,Mobile,0,0
1702,2163.06,Purchase,11,1,Mobile,0,1
1703,1559.77,Withdrawal,12,0,Mobile,0,0
1704,2531.2,Transfer,14,1,Web,1,1
1705,2198.12,Transfer,13,0,ATM,1,0
1706,529.22,Transfer,10,0,Web,0,0
1707,3204.49,Withdrawal,18,0,Web,1,0
1708,1080.97,Transfer,16,0,Mobile,0,0
1709,3098.32,Purchase,5,0,Web,0,0
1710,3251.36,Withdrawal,8,0,Mobile,0,0
1711,760.97,Withdrawal,14,0,ATM,0,0
1712,307.69,Withdrawal,5,1,Mobile,0,1
1713,3904.03,Withdrawal,8,0,ATM,0,0
1714,2299.54,Withdrawal,6,0,Mobile,0,0
1715,291.76,Purchase,16,0,Web,0,0
1716,4974.34,Withdrawal,4,0,Web,0,0
1717,289.85,Transfer,12,0,Mobile,0,0
1718,3475.48,Withdrawal,11,0,ATM,0,0
1719,4918.41,Withdrawal,3,0,ATM,0,0
1720,1196.66,Withdrawal,12,0,Mobile,0,0
1721,712.1,Withdrawal,5,0,Web,0,0
1722,607.8,Withdrawal,6,0,ATM,0,0
1723,1517.07,Purchase,19,0,Mobile,0,0
1724,506.13,Purchase,18,1,ATM,0,0
1725,3461.11,Withdrawal,16,1,Web,0,1
1726,312.4,Purchase,11,1,ATM,1,1
1727,2547.6,Transfer,5,1,Mobile,0,1
1728,4983.49,Withdrawal,9,0,ATM,0,0
1729,4070.04,Transfer,3,0,ATM,0,0
1730,3076.48,Transfer,8,0,Web,0,1
1731,1531.96,Withdrawal,6,1,Web,1,1
1732,3119.86,Transfer,4,1,Web,0,1
1733,2635.68,Transfer,12,1,Web,0,0
1734,2130.99,Transfer,12,0,Mobile,0,0
1735,654.42,Withdrawal,16,0,ATM,0,0
1736,4433.13,Withdrawal,10,0,ATM,0,0
1737,2249.47,Transfer,14,0,ATM,0,0
1738,973.92,Withdrawal,13,0,ATM,0,0
1739,1839.43,Withdrawal,9,0,Mobile,0,0
1740,2071.23,Transfer,7,1,Web,0,0
1741,4137.86,Withdrawal,12,0,ATM,0,1
1742,3668.34,Purchase,5,1,ATM,0,0
1743,3846.76,Withdrawal,18,0,Web,0,0
1744,56.15,Purchase,4,1,Web,0,0
1745,2081.35,Transfer,2,1,ATM,0,0
1746,2407.24,Withdrawal,3,1,Web,0,1
1747,96.94,Transfer,12,0,ATM,0,0
1748,1299.81,Transfer,3,1,ATM,0,0
1749,3801.69,Transfer,4,0,ATM,0,0
1750,686.41,Transfer,6,0,ATM,0,0
1751,2677.02,Transfer,12,0,ATM,0,0
1752,1076.79,Withdrawal,19,1,ATM,0,1
1753,61.59,Purchase,10,0,Web,0,0
1754,1206.77,Withdrawal,1,1,Mobile,0,1
1755,4879.39,Withdrawal,17,0,Mobile,0,1
1756,4007.88,Withdrawal,16,0,ATM,0,0
1757,4797.92,Withdrawal,9,1,Web,0,1
1758,2439.78,Purchase,9,0,ATM,0,0
1759,549.57,Withdrawal,9,1,Web,0,1
1760,2740.25,Transfer,12,0,ATM,0,0
1761,2272.43,Withdrawal,9,0,ATM,0,0
1762,4221.94,Withdrawal,15,0,Mobile,0,1
1763,491.31,Purchase,2,0,Web,0,0
1764,2441.72,Purchase,11,0,Web,0,0
1765,751.09,Transfer,11,0,Mobile,1,0
1766,1624.05,Withdrawal,8,0,Mobile,0,0
1767,3687.05,Withdrawal,6,0,Mobile,1,1
1768,2380.61,Withdrawal,7,0,Mobile,0,0
1769,1880.07,Transfer,3,0,Web,0,0
1770,1972.99,Purchase,8,0,Web,0,0
1771,2297.77,Transfer,18,1,Mobile,0,0
1772,3925.3,Withdrawal,17,0,ATM,0,1
1773,4460.53,Purchase,11,0,ATM,0,0
1774,4776.72,Purchase,2,0,ATM,0,0
1775,3934.73,Transfer,19,0,ATM,0,0
1776,1577.72,Purchase,7,0,Web,0,0
1777,3440.99,Purchase,18,0,Web,1,0
1778,2188.58,Withdrawal,8,1,Web,1,1
1779,1274.1,Withdrawal,14,0,ATM,1,1
1780,4204.52,Purchase,7,0,Mobile,0,1
1781,193.09,Purchase,4,0,ATM,0,0
1782,4508.91,Transfer,17,0,Web,0,0
1783,2307.93,Transfer,5,0,ATM,0,0
1784,3186.37,Purchase,12,0,Mobile,1,0
1785,3297.11,Withdrawal,9,0,Mobile,0,0
1786,4475.69,Purchase,13,0,ATM,0,0
1787,3183.71,Purchase,18,1,Web,0,0
1788,3070.05,Withdrawal,9,0,Web,0,0
1789,334.19,Withdrawal,4,0,Web,0,0
1790,2592.52,Transfer,8,0,ATM,0,0
1791,751.69,Transfer,1,0,Web,0,0
1792,3687.43,Transfer,17,0,ATM,0,0
1793,2561.6,Transfer,9,0,Web,0,0
1794,3401.46,Withdrawal,13,0,Mobile,0,0
1795,209.32,Purchase,2,0,Mobile,0,0
1796,424.88,Transfer,13,0,Web,1,1
1797,3581.9,Transfer,9,0,ATM,0,0
1798,361.35,Withdrawal,6,0,Web,0,0
1799,357.21,Withdrawal,1,0,ATM,0,0
1800,61.53,Purchase,5,0,Mobile,0,0
1801,4782.55,Purchase,3,0,ATM,0,0
1802,3687.8,Withdrawal,4,0,Web,0,1
1803,1766.9,Transfer,1,0,Mobile,0,0
1804,1483.38,Transfer,14,0,ATM,0,0
1805,1749.17,Transfer,9,0,ATM,0,0
1806,3873.49,Purchase,4,0,Mobile,0,0
1807,3307.19,Transfer,18,0,Web,0,0
1808,926.79,Transfer,14,0,Mobile,0,0
1809,871.37,Withdrawal,4,1,Web,0,0
1810,492.88,Transfer,10,0,Web,0,0
1811,3301.85,Withdrawal,3,0,ATM,0,0
1812,3822.1,Transfer,7,0,Web,0,0
1813,1325.97,Purchase,10,0,Web,0,0
1814,105.7,Transfer,13,0,Mobile,0,0
1815,411.78,Transfer,4,1,Mobile,0,1
1816,4839.33,Withdrawal,18,1,Web,0,1
1817,1477.93,Withdrawal,11,0,ATM,0,0
1818,3846.35,Withdrawal,4,0,Mobile,0,0
1819,3123.69,Transfer,14,0,ATM,1,1
1820,1910.32,Transfer,18,0,Mobile,0,0
1821,1029.23,Purchase,8,0,Mobile,0,0
1822,607.81,Transfer,10,0,Web,0,0
1823,3075.45,Purchase,5,0,Mobile,0,0
1824,3873.39,Withdrawal,7,0,Mobile,0,0
1825,3219.88,Withdrawal,12,0,ATM,0,0
1826,2651.98,Withdrawal,3,1,Mobile,0,1
1827,210.71,Purchase,4,0,Mobile,0,0
1828,4842.48,Transfer,10,1,ATM,0,1
1829,3993.77,Withdrawal,4,0,Web,0,0
1830,1464.82,Transfer,15,0,Web,0,0
1831,4899.87,Transfer,10,0,Mobile,0,0
1832,3009.81,Withdrawal,16,0,Mobile,0,0
1833,2912.53,Purchase,15,0,ATM,0,0
1834,3740.62,Transfer,19,1,Web,0,1
1835,4059.04,Withdrawal,19,1,Web,0,0
1836,3282.74,Transfer,18,0,Web,0,0
1837,641.35,Transfer,12,0,ATM,0,0
1838,1692.0,Transfer,16,0,ATM,0,0
1839,4640.49,Transfer,1,0,ATM,0,0
1840,1123.85,Transfer,16,0,Mobile,0,0
1841,1861.46,Purchase,2,0,Web,0,0
1842,2160.95,Purchase,15,0,Mobile,0,0
1843,2197.59,Withdrawal,7,0,Mobile,0,0
1844,3065.08,Purchase,1,0,ATM,0,1
1845,4715.44,Purchase,5,0,Web,1,1
1846,1204.22,Purchase,10,0,Mobile,0,0
1847,608.39,Transfer,4,1,Web,0,1
1848,988.15,Transfer,14,0,Mobile,0,0
1849,4434.74,Withdrawal,13,1,ATM,0,0
1850,3229.41,Withdrawal,1,1,Mobile,1,1
1851,1430.25,Withdrawal,16,1,ATM,0,1
1852,4079.92,Transfer,9,0,Web,0,0
1853,4306.99,Purchase,16,0,Mobile,0,0
1854,4232.73,Purchase,19,1,Mobile,0,1
1855,4594.71,Transfer,15,0,ATM,0,0
1856,1261.95,Withdrawal,14,0,ATM,0,0
1857,3775.45,Withdrawal,10,1,Web,0,0
1858,2303.24,Withdrawal,12,0,ATM,0,0
1859,4210.15,Transfer,1,1,Web,0,1
1860,3642.72,Withdrawal,17,0,Mobile,0,0
1861,3882.46,Withdrawal,9,1,Web,0,1
1862,3281.15,Transfer,19,0,Web,0,1
1863,887.97,Purchase,18,0,Web,0,0
1864,2725.59,Transfer,7,0,Mobile,0,0
1865,4923.36,Transfer,9,1,Mobile,0,1
1866,4687.0,Transfer,12,1,ATM,0,1
1867,216.83,Transfer,7,1,Web,0,0
1868,824.91,Purchase,14,0,Mobile,1,1
1869,659.51,Withdrawal,15,0,Web,1,1
1870,3630.17,Transfer,15,0,Web,0,0
1871,4089.11,Purchase,6,1,Web,0,1
1872,1068.34,Withdrawal,14,0,Mobile,0,0
1873,2529.76,Withdrawal,2,0,Web,0,0
1874,4203.67,Withdrawal,8,0,Web,0,0
1875,3664.27,Transfer,13,1,ATM,0,0
1876,2711.64,Transfer,6,1,Web,0,1
1877,2952.15,Withdrawal,5,1,ATM,0,1
1878,2542.29,Withdrawal,5,0,Web,1,1
1879,1488.44,Withdrawal,1,0,ATM,1,1
1880,2825.54,Withdrawal,9,0,Mobile,0,0
1881,3444.74,Withdrawal,6,0,Mobile,1,1
1882,4366.74,Withdrawal,7,1,Web,0,1
1883,3181.82,Purchase,9,0,ATM,0,0
1884,3805.85,Withdrawal,5,0,Mobile,0,0
1885,801.2,Transfer,14,0,Web,0,0
1886,2308.33,Transfer,5,0,Web,1,1
1887,47.65,Transfer,8,1,ATM,0,0
1888,1234.15,Withdrawal,7,0,ATM,0,0
1889,3632.58,Transfer,13,0,Web,0,0
1890,4959.06,Purchase,13,0,ATM,0,1
1891,496.79,Withdrawal,8,0,ATM,0,0
1892,2008.07,Transfer,11,0,Mobile,0,0
1893,4000.55,Purchase,18,0,ATM,0,1
1894,1020.97,Purchase,19,0,Web,0,0
1895,2775.87,Transfer,6,0,ATM,0,0
1896,3665.62,Purchase,2,0,Web,0,0
1897,3080.31,Transfer,13,0,Web,0,0
1898,940.94,Purchase,11,0,ATM,1,1
1899,1777.57,Withdrawal,1,1,ATM,0,0
1900,3919.18,Withdrawal,2,0,ATM,0,0
1901,2771.58,Withdrawal,17,0,Mobile,0,0
1902,27.14,Withdrawal,8,0,Mobile,0,0
1903,3805.19,Withdrawal,2,0,ATM,0,0
1904,177.52,Transfer,6,0,Web,0,0
1905,3728.92,Withdrawal,5,0,ATM,0,1
1906,1013.2,Withdrawal,16,0,Mobile,1,1
1907,4790.41,Withdrawal,8,0,Mobile,0,0
1908,1840.34,Withdrawal,19,0,ATM,0,0
1909,1635.33,Purchase,16,1,Web,1,1
1910,745.29,Withdrawal,13,0,Web,0,0
1911,1528.72,Withdrawal,7,1,Mobile,0,1
1912,4383.38,Transfer,16,0,Mobile,0,0
1913,4981.68,Purchase,16,0,Mobile,0,0
1914,1842.18,Transfer,12,0,Web,0,0
1915,2243.6,Withdrawal,14,0,Mobile,0,0
1916,3610.63,Transfer,18,0,Mobile,0,0
1917,4431.09,Transfer,18,0,Web,0,1
1918,2965.63,Withdrawal,16,0,Mobile,0,0
1919,1958.24,Purchase,16,0,Mobile,0,0
1920,2063.7,Purchase,13,0,ATM,0,0
1921,3478.4,Transfer,9,1,Mobile,0,1
1922,17.09,Withdrawal,9,1,ATM,0,0
1923,3098.33,Transfer,13,0,Mobile,0,0
1924,1778.11,Transfer,4,1,Mobile,0,0
1925,3971.19,Transfer,9,1,ATM,0,1
1926,465.86,Withdrawal,15,0,Mobile,0,0
1927,2941.42,Withdrawal,14,0,ATM,0,0
1928,2405.38,Purchase,19,0,Mobile,0,0
1929,3211.99,Withdrawal,12,0,ATM,0,0
1930,325.2,Transfer,6,0,ATM,0,0
1931,2900.34,Transfer,3,0,Mobile,0,0
1932,2807.86,Purchase,16,0,Mobile,0,0
1933,2803.74,Withdrawal,17,0,ATM,0,0
1934,3017.83,Transfer,16,1,Web,1,1
1935,3382.66,Purchase,6,0,Mobile,0,0
1936,4025.14,Purchase,8,0,Mobile,0,0
1937,1349.83,Transfer,19,1,Web,0,0
1938,4125.42,Transfer,2,0,Web,0,0
1939,2491.78,Withdrawal,14,0,ATM,0,0
1940,386.21,Purchase,12,1,Mobile,0,0
1941,293.7,Transfer,17,1,ATM,1,1
1942,1671.86,Purchase,15,0,Mobile,0,0
1943,3924.7,Withdrawal,18,0,Web,0,0
1944,3538.7,Transfer,16,1,ATM,0,1
1945,3943.29,Withdrawal,13,0,Mobile,0,0
1946,2586.83,Purchase,17,0,Mobile,0,0
1947,2201.55,Withdrawal,8,0,Web,0,0
1948,738.12,Withdrawal,1,0,Web,0,0
1949,1641.64,Purchase,3,0,Mobile,0,0
1950,2170.66,Withdrawal,16,0,Web,0,0
1951,443.91,Purchase,2,1,Web,0,0
1952,1103.84,Transfer,15,0,ATM,0,0
1953,2991.53,Purchase,1,0,Mobile,0,0
1954,3678.58,Purchase,9,0,ATM,1,1
1955,4991.74,Transfer,16,1,Web,0,1
1956,4665.63,Purchase,4,0,Mobile,0,0
1957,3213.18,Transfer,12,0,Web,0,1
1958,2106.82,Transfer,1,1,Web,0,1
1959,3181.25,Purchase,1,0,Mobile,0,0
1960,3928.47,Withdrawal,7,0,Web,0,0
1961,592.56,Withdrawal,18,1,ATM,0,1
1962,2050.11,Transfer,15,1,Mobile,0,1
1963,4199.17,Withdrawal,13,0,Web,0,0
1964,1919.78,Withdrawal,16,1,Web,0,1
1965,2859.79,Purchase,7,0,Web,0,0
1966,2939.26,Transfer,16,0,Mobile,0,0
1967,923.2,Transfer,13,1,ATM,0,0
1968,1811.81,Purchase,14,1,Web,0,1
1969,1673.22,Withdrawal,17,0,Web,0,0
1970,131.96,Transfer,12,0,Web,0,0
1971,121.93,Withdrawal,13,0,Mobile,0,0
1972,4158.65,Transfer,15,0,Web,0,1
1973,1366.08,Transfer,4,0,Web,0,0
1974,2590.88,Transfer,2,0,Web,0,0
1975,1494.33,Transfer,18,0,Mobile,0,0
1976,4703.46,Withdrawal,2,0,ATM,0,0
1977,1297.22,Withdrawal,15,0,Mobile,0,0
1978,2148.85,Withdrawal,19,1,ATM,0,1
1979,4363.78,Withdrawal,15,0,ATM,0,0
1980,4209.83,Purchase,10,0,Mobile,0,0
1981,931.32,Transfer,11,1,Web,0,0
1982,4013.41,Transfer,10,0,ATM,0,0
1983,2291.48,Transfer,5,0,Web,0,0
1984,2415.36,Purchase,9,0,ATM,0,0
1985,668.27,Withdrawal,19,0,Web,0,0
1986,403.93,Transfer,13,0,Web,0,0
1987,3639.97,Withdrawal,18,0,Mobile,0,0
1988,2482.81,Withdrawal,17,0,Web,0,0
1989,2184.82,Purchase,6,0,ATM,0,0
1990,3647.81,Purchase,10,0,Web,0,0
1991,3827.8,Withdrawal,2,0,Web,0,0
1992,795.38,Transfer,6,1,Web,0,0
1993,3051.52,Transfer,13,0,ATM,0,1
1994,677.64,Purchase,18,0,ATM,1,1
1995,3757.12,Purchase,7,0,ATM,0,1
1996,3285.12,Purchase,2,0,Web,0,0
1997,4783.12,Purchase,14,1,Mobile,0,1
1998,345.72,Purchase,5,0,ATM,0,0
1999,286.22,Purchase,18,1,Web,0,0
2000,1411.65,Purchase,11,0,ATM,0,0
2001,1309.27,Transfer,10,1,Mobile,0,1
2002,1235.65,Purchase,11,0,Web,0,0
2003,4531.37,Purchase,2,0,ATM,0,1
2004,1248.48,Transfer,15,0,ATM,0,0
2005,1360.48,Transfer,7,0,Mobile,0,0
2006,3797.23,Withdrawal,9,0,ATM,0,0
2007,2249.25,Purchase,5,0,Web,0,0
2008,3883.78,Purchase,7,0,Web,0,0
2009,327.77,Purchase,2,1,Mobile,1,1
2010,2438.37,Purchase,3,0,Mobile,0,0
2011,169.03,Withdrawal,2,0,Mobile,0,0
2012,314.2,Transfer,19,1,Web,0,0
2013,4532.28,Transfer,4,1,Mobile,1,1
2014,697.09,Purchase,7,0,ATM,0,0
2015,2662.57,Purchase,7,0,ATM,0,0
2016,2056.07,Purchase,17,0,Web,0,0
2017,1737.37,Withdrawal,19,0,ATM,0,0
2018,4499.27,Withdrawal,16,0,Mobile,0,0
2019,110.1,Transfer,3,1,ATM,0,1
2020,3319.28,Purchase,15,0,Mobile,0,0
2021,4817.01,Purchase,14,0,ATM,0,0
2022,2801.28,Purchase,15,1,Web,0,1
2023,4684.18,Purchase,14,0,Mobile,1,1
2024,262.24,Withdrawal,7,0,ATM,1,1
2025,2094.55,Transfer,3,0,Web,0,0
2026,1301.53,Transfer,17,0,ATM,0,0
2027,3654.37,Withdrawal,10,0,Web,0,0
2028,4906.5,Purchase,15,0,ATM,1,1
2029,1283.39,Transfer,6,1,Mobile,1,1
2030,3271.22,Transfer,17,0,Mobile,0,0
2031,991.29,Withdrawal,17,0,Mobile,0,0
2032,2827.09,Purchase,14,0,Mobile,0,0
2033,2320.2,Transfer,18,0,Mobile,0,0
2034,4860.05,Purchase,5,0,ATM,0,0
2035,3043.03,Transfer,8,0,ATM,0,0
2036,1748.18,Withdrawal,7,0,ATM,0,0
2037,571.36,Purchase,4,0,ATM,0,0
2038,757.08,Withdrawal,18,0,Mobile,0,0
2039,1127.36,Transfer,5,0,Web,0,0
2040,1255.58,Withdrawal,16,0,Mobile,0,0
2041,4253.23,Withdrawal,14,0,ATM,0,1
2042,2806.55,Withdrawal,19,0,Mobile,1,0
2043,2617.43,Transfer,14,0,Mobile,0,0
2044,574.73,Purchase,9,1,Mobile,0,1
2045,4300.84,Withdrawal,6,0,Web,0,0
2046,3614.35,Purchase,17,0,Mobile,0,0
2047,339.27,Transfer,19,0,Mobile,0,0
2048,3539.47,Purchase,12,0,Web,0,0
2049,2718.15,Withdrawal,4,0,Mobile,0,0
2050,409.55,Withdrawal,16,0,Mobile,0,0
2051,2292.04,Withdrawal,11,0,Mobile,0,0
2052,2424.0,Withdrawal,4,0,Mobile,0,0
2053,829.71,Withdrawal,17,0,Mobile,0,0
2054,4728.55,Withdrawal,8,1,ATM,0,1
2055,4250.03,Transfer,14,0,Mobile,0,0
2056,3345.44,Transfer,2,0,Web,0,0
2057,2312.02,Transfer,11,1,Mobile,0,1
2058,2059.42,Purchase,11,1,ATM,0,0
2059,3255.22,Purchase,6,0,Web,0,0
2060,2727.61,Transfer,14,0,Web,0,0
2061,312.3,Purchase,10,0,Mobile,0,0
2062,2563.0,Purchase,8,1,ATM,0,1
2063,4032.21,Withdrawal,7,0,Mobile,0,1
2064,2296.74,Withdrawal,8,1,ATM,0,0
2065,260.73,Purchase,8,0,ATM,0,0
2066,3931.6,Purchase,2,0,Mobile,0,1
2067,1007.62,Transfer,16,1,ATM,0,0
2068,1293.85,Purchase,9,0,Mobile,0,0
2069,824.37,Withdrawal,13,0,ATM,1,0
2070,1651.75,Purchase,12,0,Web,0,0
2071,3784.0,Transfer,17,0,Mobile,0,1
2072,2597.41,Withdrawal,2,0,ATM,0,0
2073,1025.2,Withdrawal,13,0,Web,0,0
2074,4389.27,Withdrawal,1,0,Web,0,0
2075,4398.03,Withdrawal,19,0,Web,0,0
2076,4353.02,Purchase,11,0,Web,0,1
2077,1194.74,Transfer,5,1,Mobile,0,1
2078,2256.75,Purchase,1,0,ATM,0,0
2079,4924.96,Purchase,13,0,Web,1,1
2080,3860.29,Withdrawal,8,0,ATM,0,0
2081,136.81,Transfer,6,0,ATM,0,0
2082,326.96,Withdrawal,17,1,ATM,1,1
2083,2320.19,Purchase,12,1,Mobile,1,1
2084,4546.19,Purchase,1,0,Mobile,0,0
2085,2693.97,Withdrawal,3,0,Web,0,0
2086,2489.56,Purchase,14,1,ATM,0,0
2087,528.26,Purchase,8,1,Mobile,0,1
2088,3284.24,Withdrawal,11,1,Mobile,0,1
2089,4110.69,Purchase,14,0,Mobile,0,1
2090,1902.72,Transfer,8,1,Web,0,0
2091,3878.28,Withdrawal,3,0,Mobile,0,1
2092,4822.42,Transfer,7,0,ATM,0,1
2093,1019.63,Purchase,19,0,Mobile,0,0
2094,2617.12,Purchase,4,0,Mobile,1,0
2095,1436.4,Withdrawal,16,0,Web,0,0
2096,3964.48,Purchase,13,1,ATM,0,1
2097,2888.39,Withdrawal,19,0,Mobile,0,0
2098,3173.28,Withdrawal,5,0,ATM,0,1
2099,3989.77,Withdrawal,5,0,ATM,0,0
2100,1980.46,Withdrawal,4,0,Mobile,0,0
2101,4575.54,Withdrawal,2,0,Web,0,1
2102,2665.61,Transfer,13,1,ATM,1,1
2103,790.62,Withdrawal,16,0,Mobile,0,0
2104,3479.8,Transfer,2,0,ATM,0,0
2105,3966.51,Purchase,19,0,ATM,0,0
2106,1584.49,Withdrawal,17,1,ATM,0,1
2107,4286.04,Purchase,5,0,Mobile,0,1
2108,4530.81,Withdrawal,18,0,ATM,0,0
2109,1385.25,Transfer,18,0,ATM,0,0
2110,4917.62,Transfer,8,0,Web,0,0
2111,704.42,Transfer,15,1,Mobile,0,0
2112,1010.88,Purchase,13,0,Mobile,0,0
2113,921.94,Withdrawal,13,0,ATM,1,1
2114,4470.05,Purchase,16,1,Web,0,1
2115,3271.81,Transfer,13,0,ATM,0,1
2116,761.37,Purchase,2,0,ATM,0,0
2117,2202.18,Transfer,3,0,Mobile,0,0
2118,3076.87,Transfer,15,0,Web,0,0
2119,418.24,Transfer,19,0,ATM,1,0
2120,4412.2,Withdrawal,13,0,Mobile,0,0
2121,4018.21,Withdrawal,5,1,ATM,0,1
2122,2526.53,Transfer,6,0,ATM,0,0
2123,4835.67,Purchase,14,0,Web,0,1
2124,2089.39,Purchase,4,0,Web,0,0
2125,4920.57,Withdrawal,19,0,Web,1,1
2126,3339.93,Transfer,7,0,ATM,0,0
2127,3173.72,Purchase,4,0,Web,0,0
2128,830.61,Transfer,2,0,Mobile,0,0
2129,4409.76,Purchase,7,0,ATM,0,0
2130,2138.02,Withdrawal,3,0,Web,0,0
2131,812.0,Transfer,15,0,ATM,0,0
2132,64.02,Transfer,1,0,ATM,1,1
2133,2799.22,Purchase,2,0,Mobile,0,0
2134,2637.47,Purchase,10,0,Mobile,0,0
2135,3597.05,Purchase,16,0,Mobile,0,0
2136,4451.4,Transfer,15,0,ATM,0,1
2137,397.95,Withdrawal,15,1,ATM,0,0
2138,3657.75,Withdrawal,14,0,Mobile,0,0
2139,937.87,Purchase,14,1,ATM,0,1
2140,4291.03,Withdrawal,6,0,Mobile,0,0
2141,4095.5,Purchase,14,0,Mobile,0,0
2142,2704.43,Withdrawal,17,0,Web,0,0
2143,3551.5,Transfer,18,0,Mobile,1,1
2144,1572.44,Purchase,19,0,Web,0,0
2145,2356.37,Withdrawal,17,0,Mobile,0,0
2146,4108.36,Transfer,16,1,ATM,0,1
2147,2296.87,Withdrawal,8,0,Web,0,0
2148,1789.63,Transfer,7,0,ATM,0,0
2149,2471.57,Transfer,12,0,ATM,0,0
2150,4141.42,Withdrawal,9,1,Mobile,0,1
2151,1676.71,Withdrawal,14,1,Mobile,0,1
2152,869.63,Transfer,1,0,ATM,0,0
2153,3560.36,Transfer,10,0,Mobile,0,0
2154,4130.07,Transfer,17,0,Mobile,0,0
2155,504.09,Purchase,17,0,Mobile,1,1
2156,1200.13,Transfer,17,0,ATM,1,1
2157,710.72,Purchase,4,0,Web,0,0
2158,1740.36,Transfer,17,0,Web,0,0
2159,2252.3,Purchase,18,0,ATM,0,0
2160,3744.38,Transfer,2,0,Mobile,0,0
2161,3256.09,Transfer,8,0,Mobile,0,1
2162,3105.02,Transfer,13,1,Web,0,1
2163,1762.52,Withdrawal,15,0,ATM,0,0
2164,4207.4,Withdrawal,9,0,ATM,0,1
2165,2356.96,Transfer,3,0,Mobile,0,0
2166,4895.55,Purchase,3,0,Mobile,0,0
2167,3171.08,Purchase,2,0,Mobile,0,0
2168,632.2,Transfer,1,0,ATM,0,0
2169,3381.21,Withdrawal,14,0,Web,0,0
2170,1626.19,Purchase,17,1,ATM,0,0
2171,3431.95,Withdrawal,13,0,ATM,0,0
2172,349.14,Purchase,19,0,ATM,0,0
2173,875.23,Transfer,15,0,Web,0,0
2174,4278.83,Withdrawal,14,0,Mobile,0,1
2175,1136.67,Purchase,2,0,Mobile,0,0
2176,4185.37,Transfer,7,0,ATM,0,0
2177,1397.1,Transfer,17,0,ATM,0,0
2178,3214.77,Transfer,18,0,Web,0,0
2179,3471.06,Withdrawal,6,1,Web,0,1
2180,2563.76,Withdrawal,8,0,Mobile,0,0
2181,1527.25,Transfer,2,1,ATM,0,1
2182,1064.01,Withdrawal,1,0,Web,0,0
2183,166.91,Purchase,16,1,Web,0,0
2184,1520.43,Transfer,7,0,ATM,0,0
2185,3266.16,Transfer,11,0,ATM,1,1
2186,4691.59,Withdrawal,15,0,ATM,0,0
2187,4356.15,Transfer,13,0,ATM,0,0
2188,3830.56,Purchase,2,0,ATM,0,0
2189,3942.45,Withdrawal,14,0,ATM,0,0
2190,3325.26,Withdrawal,6,0,Web,0,0
2191,1302.17,Transfer,9,1,ATM,0,1
2192,4536.07,Transfer,7,0,Mobile,0,1
2193,3353.99,Transfer,18,0,ATM,0,0
2194,2802.64,Withdrawal,9,0,Mobile,0,0
2195,555.84,Transfer,4,1,Mobile,0,1
2196,2235.83,Purchase,9,0,Mobile,1,0
2197,2302.33,Transfer,4,0,ATM,0,0
2198,4322.95,Transfer,12,0,ATM,0,0
2199,2733.69,Withdrawal,4,0,Mobile,0,0
2200,1902.62,Transfer,14,0,ATM,0,0
2201,4884.02,Withdrawal,7,0,Web,0,0
2202,554.49,Transfer,13,0,Web,0,0
2203,2113.32,Purchase,8,0,Web,0,0
2204,211.08,Purchase,5,0,Web,0,0
2205,3699.78,Withdrawal,12,0,ATM,1,0
2206,4590.46,Withdrawal,13,0,Mobile,0,1
2207,1400.91,Transfer,14,1,ATM,0,1
2208,4291.85,Transfer,18,1,Web,0,1
2209,1461.8,Purchase,4,0,ATM,0,0
2210,4553.94,Transfer,18,0,ATM,0,0
2211,3770.06,Purchase,7,0,Web,0,1
2212,4024.73,Withdrawal,15,0,Mobile,0,1
2213,91.01,Transfer,6,0,ATM,0,0
2214,4814.09,Withdrawal,16,0,ATM,0,1
2215,3633.63,Transfer,8,1,Web,0,1
2216,1524.45,Purchase,16,1,Mobile,1,1
2217,4147.14,Withdrawal,16,0,Web,0,0
2218,1408.32,Withdrawal,3,0,Web,0,0
2219,4363.9,Transfer,17,1,ATM,0,1
2220,563.79,Withdrawal,9,1,Mobile,0,0
2221,3518.73,Purchase,3,1,Web,0,0
2222,2703.95,Withdrawal,7,0,ATM,0,0
2223,483.58,Withdrawal,18,0,Web,0,0
2224,1210.23,Transfer,12,0,ATM,0,0
2225,63.01,Withdrawal,19,0,Mobile,0,0
2226,2344.37,Transfer,16,0,Web,0,0
2227,1507.03,Transfer,17,0,Mobile,0,0
2228,2992.19,Withdrawal,15,1,Mobile,0,1
